"identity","extraverted","critical","dependable","anxious","open","reserved","sympathetic","disorganized","calm","conventional","af1","af2","af3","af4","af5","af6","af7","af8","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","age","region","education","urban","trust_eu","trust_nat","trust_loc","sex","age_mean","concealing","tolerating","adjusting","trust_index","extraversion","conscientiousness","neuroticism","openness","agreeableness","soc_trust","ideology","salience"
18149048,5,5,6,3,5,2,5,5,5,2,3,4,4,3,4,4,3,2,3,2,5,3,3,4,2,3,5,2,3,3,52,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 50.000-100.000 indbyggere",8,2,2,"Male",-6.9341602,22,22,19,12,10,8,5,10,7,5,10,3
18160514,4,5,4,3,4,2,5,2,3,3,4,2,4,4,3,4,4,2,3,2,4,4,4,3,4,3,4,3,4,2,24,"Hovedstaden","Almengymnasial uddannelse (studentereksamen/HF)","Hovedstadsområdet",NA,5,2,"Female",21.06584,25,19,21,NA,9,9,7,8,7,5,2,3
18174688,6,6,7,4,7,5,6,4,4,5,2,3,3,3,1,1,1,5,1,1,3,1,1,1,1,1,3,3,1,1,48,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",NA,NA,NA,"Female",-2.93416,11,11,10,NA,8,10,7,9,7,10,NA,NA
18277660,3,4,7,6,6,5,5,1,3,5,4,2,4,2,2,4,2,4,2,3,4,4,2,3,4,4,4,2,3,2,42,"Nordjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse under 10.000 indbyggere",2,1,3,"Female",3.06584,21,19,17,6,5,13,10,8,8,7,3,2
18284545,4,3,5,1,5,3,6,3,6,3,3,4,4,2,3,3,3,3,5,4,4,3,4,3,4,2,3,3,3,3,36,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",0,1,2,"Male",9.0658398,29,17,17,3,8,9,2,9,10,9,1,4
18285461,6,6,6,1,6,1,6,5,6,1,4,5,4,5,1,3,4,1,4,2,3,3,3,1,4,5,4,1,5,3,66,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Hovedstadsområdet",0,5,9,"Female",-20.93416,22,15,27,14,12,8,2,12,7,9,5,5
18443692,6,4,6,2,6,1,6,2,7,2,3,5,4,4,3,4,5,3,4,3,5,5,4,4,3,5,5,4,4,4,45,"Nordjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",0,0,1,"Male",0.065839998,28,22,28,1,12,11,2,11,9,4,7,4
18448800,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,3,3,2,3,3,3,4,3,3,4,3,3,4,2,55,"Midtjylland","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",4,6,8,"Female",-9.9341602,23,16,20,18,7,7,7,7,7,0,NA,1
18534623,1,1,1,7,1,7,1,4,1,1,5,5,5,1,5,5,3,5,1,5,5,3,1,5,5,3,5,5,2,5,63,"Sjælland","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",0,2,4,"Male",-17.93416,32,25,17,6,1,4,13,7,7,0,7,5
18564940,5,6,5,1,6,3,6,3,6,4,5,5,4,4,4,4,5,2,4,3,5,2,4,4,4,3,4,2,3,5,55,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",0,2,2,"Male",-9.9341602,31,21,22,4,9,9,2,9,7,5,NA,3
18668306,3,2,5,6,5,4,5,2,4,5,2,3,4,4,2,2,2,3,2,2,4,2,3,4,3,3,4,3,3,4,62,"Sjælland","Grund-/folkeskole","Bymæssig bebyggelse under 10.000 indbyggere",4,5,8,"Female",-16.93416,21,18,17,17,6,10,9,7,10,6,7,4
18838600,2,4,4,1,3,5,3,2,4,4,4,4,2,4,4,2,2,2,4,3,3,2,4,3,4,3,2,2,2,4,36,"Syddanmark","Erhvervsfaglig uddannelse","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",4,4,5,"Male",9.0658398,29,12,17,13,4,9,4,6,6,7,5,2
18877739,5,6,6,3,5,1,5,2,5,2,3,4,4,3,3,4,4,3,4,3,5,4,2,4,4,4,2,3,3,4,65,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Hovedstadsområdet",4,7,7,"Female",-19.93416,26,19,22,18,11,11,5,10,6,9,2,3
18914242,2,2,6,4,5,6,5,1,5,4,3,4,2,4,3,2,4,4,4,3,3,4,3,3,3,3,3,3,3,4,40,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",4,5,7,"Male",5.0658398,26,13,22,16,3,12,6,8,10,7,7,3
18926562,5,6,6,5,5,4,5,4,6,4,5,5,3,4,2,2,3,2,4,5,3,5,5,2,5,4,2,4,5,5,48,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",0,8,5,"Male",-2.93416,35,12,26,13,8,9,6,8,6,5,9,4
19446330,4,6,5,4,6,4,6,1,5,2,2,3,3,4,3,2,3,4,3,3,3,3,3,3,3,3,2,4,2,3,22,"Hovedstaden","Kort videregående uddannelse under 3 år","Hovedstadsområdet",8,9,9,"Female",23.06584,24,13,18,26,7,11,6,11,7,2,0,4
19458105,4,6,3,4,5,2,4,6,4,5,4,4,5,3,4,5,5,3,4,1,5,5,5,5,1,3,5,3,3,1,30,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",0,0,0,"Male",15.06584,23,25,23,0,9,4,7,7,5,0,NA,2
19875660,4,5,6,4,4,4,5,2,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,48,"Midtjylland","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",4,7,7,"Female",-2.93416,24,15,18,18,7,11,6,7,7,3,5,3
20032158,5,5,5,2,4,4,4,3,6,4,2,5,2,4,4,3,3,3,4,4,4,2,4,3,4,2,2,4,3,4,38,"Midtjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse 10.000-49.999 indbyggere",3,3,7,"Male",7.0658398,30,14,19,13,8,9,3,7,6,8,8,3
20044390,5,3,4,3,5,4,3,2,3,1,5,5,4,5,3,5,4,3,5,3,2,2,4,2,5,2,5,3,3,2,18,"Sjælland","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",7,8,2,"Male",27.06584,30,18,21,17,8,9,7,11,7,10,4,2
20310601,4,4,7,2,4,4,5,2,5,3,4,3,2,3,4,2,3,2,4,4,2,3,4,2,3,4,2,2,3,4,18,"Midtjylland","Grund-/folkeskole","Bymæssig bebyggelse under 10.000 indbyggere",2,4,7,"Male",27.06584,29,10,19,13,7,12,4,8,8,4,7,2
20364748,7,7,6,2,7,2,7,2,5,1,2,3,4,1,1,4,2,2,1,1,5,3,2,4,2,1,5,4,3,2,57,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",1,8,9,"Female",-11.93416,15,22,13,18,12,11,4,13,7,10,NA,3
20381254,5,6,5,5,5,4,5,6,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,24,"Hovedstaden","Grund-/folkeskole","Udenfor bymæssig bebyggelse – landområde",3,4,1,"Female",21.06584,16,10,12,8,8,6,8,8,6,6,7,4
20499166,5,4,6,5,6,4,6,2,6,4,4,4,4,4,4,2,4,3,4,4,4,5,3,4,3,5,4,3,5,4,64,"Syddanmark","Grund-/folkeskole","Udenfor bymæssig bebyggelse – landområde",0,4,8,"Male",-18.93416,29,18,27,12,8,11,6,9,9,7,5,4
20502570,5,6,6,4,5,4,6,4,3,4,3,5,3,4,4,5,5,2,1,3,5,5,4,4,3,4,4,4,4,4,22,"Nordjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",4,3,8,"Male",23.06584,26,21,27,15,8,9,8,8,7,3,8,3
20597521,6,6,5,3,5,2,5,2,3,2,4,4,4,3,3,5,2,2,4,2,4,4,4,4,4,4,5,3,2,5,24,"Hovedstaden","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",6,7,7,"Male",21.06584,29,22,19,20,11,10,7,10,6,NA,9,4
20605316,2,5,3,1,4,3,5,4,3,1,4,3,4,4,3,3,5,5,4,3,5,5,3,5,5,3,1,3,5,3,29,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Hovedstadsområdet",10,4,1,"Male",16.06584,28,18,25,15,6,6,5,10,7,6,10,4
20655776,5,3,7,3,7,2,6,3,6,4,4,3,4,3,4,4,4,3,4,4,4,4,4,3,4,4,4,3,4,4,64,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",4,4,4,"Female",-18.93416,31,19,22,12,10,11,4,10,10,8,8,2
20667930,3,5,6,4,5,4,5,2,3,2,3,2,3,4,3,4,4,4,2,3,4,3,3,3,3,3,5,2,3,2,19,"Hovedstaden","Grund-/folkeskole","Hovedstadsområdet",6,7,6,"Female",26.06584,21,19,19,19,6,11,8,10,7,7,3,3
20668189,7,7,7,3,5,1,7,1,6,1,5,5,5,3,3,4,3,5,4,4,5,4,3,4,5,4,5,4,4,3,52,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",1,3,5,"Male",-6.9341602,31,23,23,9,13,13,4,11,7,6,5,5
20680078,2,1,4,2,3,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,47,"Hovedstaden","Grund-/folkeskole","Hovedstadsområdet",0,0,NA,"Male",-1.93416,26,17,18,NA,4,7,5,6,10,5,NA,1
20710455,3,6,6,4,3,2,4,4,2,5,5,3,3,3,3,3,3,4,5,3,5,2,2,3,3,2,4,4,3,3,56,"Hovedstaden","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",0,1,2,"Male",-10.93416,28,18,16,3,8,9,9,5,5,1,7,2
20727948,4,1,6,2,5,5,5,2,4,2,4,3,3,4,4,2,4,2,4,4,5,2,4,2,5,2,5,5,2,5,37,"Hovedstaden","Grund-/folkeskole","Hovedstadsområdet",0,2,2,"Male",8.0658398,35,17,17,4,6,11,5,10,11,5,NA,3
20744642,5,4,5,1,5,1,5,3,4,4,2,3,4,4,2,3,5,3,2,2,4,5,2,3,3,4,3,2,5,2,50,"Midtjylland","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",0,4,5,"Male",-4.9341602,17,17,26,9,11,9,4,8,8,8,5,3
20777395,7,6,7,5,5,6,5,1,7,4,5,2,5,4,3,5,5,3,4,3,3,2,3,5,4,1,5,4,5,4,18,"Hovedstaden","Grund-/folkeskole","Udenfor bymæssig bebyggelse – landområde",0,3,5,"Male",27.06584,30,23,19,8,8,13,5,8,6,2,2,4
20796703,7,7,6,2,4,2,5,2,4,4,2,4,4,4,2,4,4,2,3,2,4,4,2,4,2,5,2,2,4,3,37,"Midtjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse 10.000-49.999 indbyggere",3,7,7,"Female",8.0658398,18,18,25,17,12,11,5,7,5,9,4,3
20797756,4,5,7,4,4,4,6,1,4,5,4,4,3,3,3,2,3,2,4,4,4,3,4,3,4,2,3,3,3,3,21,"Hovedstaden","Almengymnasial uddannelse (studentereksamen/HF)","Hovedstadsområdet",7,7,7,"Female",24.06584,29,15,18,21,7,13,7,6,8,8,4,4
20800037,2,6,4,3,6,5,6,3,2,1,5,5,1,5,5,1,5,3,5,4,5,3,4,1,5,2,3,4,3,4,24,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Hovedstadsområdet",8,5,9,"Female",21.06584,36,11,23,22,4,8,8,12,7,7,6,4
20803712,4,1,5,3,4,4,4,1,3,4,3,3,3,3,3,3,2,3,3,3,5,3,3,3,3,2,4,3,3,3,20,"Syddanmark","Almengymnasial uddannelse (studentereksamen/HF)","Bymæssig bebyggelse 50.000-100.000 indbyggere",NA,NA,NA,"Female",25.06584,24,18,16,NA,7,11,7,7,10,NA,5,3
20809160,5,5,6,2,5,2,4,3,4,3,4,4,3,3,2,4,4,3,4,3,4,4,2,4,3,3,4,3,4,4,64,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",7,7,7,"Female",-18.93416,25,19,22,21,10,10,5,9,6,7,7,3
20818608,4,4,4,5,4,4,4,3,4,4,2,4,3,4,3,1,3,3,3,3,4,3,3,3,3,4,3,3,4,4,41,"Midtjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",3,6,9,"Male",4.0658398,24,14,22,18,7,8,8,7,7,8,2,4
20825543,2,3,6,7,3,7,7,3,2,1,3,1,4,4,4,2,2,3,2,4,4,2,3,1,2,2,4,2,3,1,25,"Sjælland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 50.000-100.000 indbyggere",3,4,2,"Male",20.06584,21,15,14,9,2,10,12,9,11,4,4,2
20832758,4,3,4,3,4,3,3,4,3,3,3,3,2,3,2,2,2,2,2,3,2,3,2,2,2,3,2,3,3,3,49,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",5,6,6,"Female",-3.93416,20,10,17,17,8,7,7,8,7,5,5,2
20836046,6,7,6,1,4,1,5,2,5,3,2,3,4,4,4,3,5,2,3,2,4,4,4,1,2,3,4,2,3,3,42,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",6,8,8,"Male",3.06584,22,16,22,22,12,11,3,8,5,7,6,4
20852432,6,6,6,3,5,2,4,3,3,4,4,4,3,3,2,2,2,3,2,3,3,3,3,3,3,4,4,3,4,4,22,"Sjælland","Almengymnasial uddannelse (studentereksamen/HF)","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",1,5,4,"Female",23.06584,24,15,20,10,11,10,7,8,5,5,8,2
20871095,5,4,6,2,6,4,6,2,5,2,2,3,4,3,3,3,3,3,4,4,2,4,2,2,2,3,4,2,2,3,22,"Midtjylland","Almengymnasial uddannelse (studentereksamen/HF)","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",2,6,7,"Female",23.06584,22,15,18,15,8,11,4,11,9,7,8,3
20883951,4,6,2,7,3,4,6,1,2,1,4,3,2,3,5,1,3,5,5,5,5,2,4,1,4,2,5,5,3,5,22,"Midtjylland","Erhvervsfaglig uddannelse","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",3,4,7,"Female",23.06584,37,14,16,14,7,8,12,9,7,6,8,4
20914797,5,5,6,6,5,2,5,2,4,2,2,2,3,2,3,4,3,4,2,3,5,3,4,4,1,2,4,3,4,2,70,"Midtjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse 50.000-100.000 indbyggere",3,4,5,"Female",-24.93416,20,20,16,12,10,11,9,10,7,7,3,3
20940284,6,7,7,7,7,7,7,5,6,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,21,"Nordjylland","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",0,0,0,"Male",24.06584,40,25,30,0,6,9,8,13,7,6,5,3
20973154,6,6,6,3,6,1,4,2,7,5,4,4,4,4,1,3,5,4,3,3,2,5,2,4,3,5,3,3,5,3,55,"Midtjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 50.000-100.000 indbyggere",2,2,2,"Male",-9.9341602,22,16,28,6,12,11,3,8,5,8,5,2
20979372,4,3,6,2,4,2,7,1,6,2,2,3,3,3,3,2,2,1,2,1,4,1,2,1,3,3,4,2,1,2,24,"Hovedstaden","Mellemlang videregående uddannelse 3-4 år","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",5,3,3,"Female",21.06584,17,14,13,11,9,12,3,9,11,2,7,2
20991125,4,4,7,1,7,4,7,4,6,3,3,3,4,4,3,4,3,4,3,4,5,3,3,4,4,4,3,3,5,3,42,"Syddanmark","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse 50.000-100.000 indbyggere",0,5,5,"Female",3.06584,26,20,22,10,7,10,2,11,10,8,0,3
20992923,5,7,5,3,4,3,4,1,4,5,3,3,2,2,3,4,3,3,2,2,3,4,3,2,2,3,3,3,3,2,19,"Sjælland","Grund-/folkeskole","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",5,7,7,"Female",26.06584,20,14,18,19,9,11,6,6,4,NA,5,3
21019458,5,7,6,2,7,6,6,5,7,2,4,3,4,3,3,4,4,4,2,4,5,4,4,5,2,5,5,2,5,2,64,"Nordjylland","Grund-/folkeskole","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",0,0,7,"Male",-18.93416,23,23,24,7,6,8,2,12,6,5,0,2
21095323,3,6,6,4,6,6,5,4,7,5,5,5,2,5,5,1,3,3,4,5,5,2,1,5,5,5,2,3,3,5,18,"Midtjylland","Grund-/folkeskole","Bymæssig bebyggelse under 10.000 indbyggere",0,7,6,"Male",27.06584,33,15,23,13,4,9,4,8,6,2,7,3
21129430,5,6,6,1,5,1,6,2,6,4,3,4,4,2,3,4,4,3,4,4,4,4,2,3,2,4,4,4,4,3,46,"Midtjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",5,7,7,"Male",-0.93415999,25,19,22,19,11,11,2,8,7,8,2,2
21137117,6,6,7,2,7,5,7,1,6,4,5,5,5,5,4,5,2,4,5,2,5,4,4,5,5,4,5,4,4,5,51,"Sjælland","Kort videregående uddannelse under 3 år","Udenfor bymæssig bebyggelse – landområde",6,6,6,"Female",-5.9341602,34,25,24,18,8,13,3,10,8,5,NA,3
21140267,3,3,5,5,6,5,6,5,3,1,4,2,4,2,3,3,3,4,3,3,5,2,3,3,4,2,3,4,3,3,18,"Hovedstaden","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",6,7,6,"Female",27.06584,27,18,14,19,5,7,9,12,10,1,3,2
21211873,2,1,4,6,3,5,6,1,3,2,4,2,3,4,5,2,1,2,5,4,2,1,4,1,5,2,4,5,1,5,31,"Midtjylland","Kort videregående uddannelse under 3 år","Udenfor bymæssig bebyggelse – landområde",0,4,5,"Female",14.06584,37,12,11,9,4,10,10,8,12,3,8,3
21312899,7,4,4,5,2,1,5,3,5,2,3,3,4,5,3,3,5,4,4,3,4,5,4,5,5,5,3,3,5,5,61,"Hovedstaden","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",0,2,6,"Male",-15.93416,30,19,28,8,13,8,7,7,8,1,10,3
21432478,5,4,6,4,6,4,4,2,5,2,4,4,3,4,3,3,3,3,4,4,3,4,4,2,3,3,3,3,4,4,64,"Sjælland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",6,7,8,"Male",-18.93416,29,14,22,21,8,11,6,11,7,7,7,3
21433114,3,5,5,4,4,5,4,3,4,5,3,3,3,2,4,3,2,3,3,2,2,2,2,1,4,2,3,3,2,2,21,"Sjælland","Almengymnasial uddannelse (studentereksamen/HF)","Hovedstadsområdet",1,3,4,"Female",24.06584,23,12,13,8,5,9,7,6,6,1,NA,2
21435139,4,2,7,6,7,7,7,3,6,7,5,4,5,3,4,3,4,4,5,4,4,3,4,3,4,4,4,4,5,5,51,"Nordjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",2,7,7,"Male",-5.9341602,35,19,23,16,4,11,7,7,12,10,8,2
21500278,6,5,6,2,6,3,6,3,3,3,2,4,5,3,2,3,5,3,3,3,5,5,2,3,3,5,5,5,5,4,55,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",1,5,3,"Male",-9.9341602,24,21,27,9,10,10,6,10,8,5,3,2
21529081,5,6,7,2,5,1,7,2,6,3,2,3,4,3,2,4,4,2,3,2,4,4,2,4,3,4,4,3,4,5,24,"Hovedstaden","Almengymnasial uddannelse (studentereksamen/HF)","Hovedstadsområdet",8,9,9,"Female",21.06584,22,20,22,26,11,12,3,9,8,10,3,4
21552794,6,7,6,4,5,4,4,5,6,2,5,4,4,5,4,3,4,2,4,5,5,4,5,3,5,4,4,3,5,5,18,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 50.000-100.000 indbyggere",5,6,7,"Male",27.06584,36,19,26,18,9,8,5,10,4,5,8,4
21558914,4,5,5,3,4,2,4,1,3,3,2,3,4,2,3,4,2,3,2,2,4,2,2,3,2,3,4,2,2,2,27,"Syddanmark","Lang videregående uddannelse 5 år eller mere","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",6,3,6,"Female",18.06584,17,19,14,15,9,11,7,8,6,8,6,4
21577132,3,3,4,1,3,3,4,3,6,6,3,3,2,3,3,2,3,2,3,4,3,3,3,2,4,4,3,3,4,3,47,"Hovedstaden","Erhvervsfaglig uddannelse","Hovedstadsområdet",5,5,5,"Female",-1.93416,26,12,20,15,7,8,2,4,8,8,5,2
21630815,6,1,6,1,5,1,7,1,2,2,1,3,3,3,5,4,3,3,2,3,4,4,1,2,4,3,5,3,5,4,19,"Syddanmark","Almengymnasial uddannelse (studentereksamen/HF)","Bymæssig bebyggelse 10.000-49.999 indbyggere",6,2,NA,"Female",26.06584,23,18,21,NA,12,12,6,10,13,0,5,3
21680341,3,4,5,4,5,4,6,2,6,5,4,4,4,3,3,3,3,4,4,3,4,4,3,3,3,3,4,4,4,2,21,"Midtjylland","Almengymnasial uddannelse (studentereksamen/HF)","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",2,6,6,"Female",24.06584,26,18,21,14,6,10,5,7,9,8,10,3
21728542,7,4,7,4,7,2,7,3,5,5,3,2,4,4,3,2,4,3,3,1,3,4,4,2,1,5,1,4,4,5,35,"Sjælland","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",5,3,4,"Male",10.06584,24,12,23,12,12,11,6,9,10,7,10,5
21728595,7,3,4,2,7,1,6,4,6,2,3,3,3,5,1,5,4,3,1,3,4,4,2,2,3,5,5,1,5,3,49,"Midtjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",NA,3,6,"Female",-3.93416,17,19,26,NA,13,7,3,12,10,7,NA,2
21729657,4,5,6,1,4,5,5,1,5,6,4,3,4,3,3,3,3,1,3,4,3,4,3,3,3,3,2,3,4,4,44,"Midtjylland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse under 10.000 indbyggere",0,5,7,"Male",1.06584,27,15,20,12,6,12,3,5,7,8,8,3
21730377,2,3,5,5,3,5,5,2,4,3,4,3,4,4,3,3,3,1,3,4,4,2,4,3,4,2,4,3,2,3,70,"Sjælland","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 10.000-49.999 indbyggere",7,5,NA,"Female",-24.93416,28,18,16,NA,4,10,8,7,9,9,8,3
21730406,4,5,6,4,5,3,5,1,5,2,2,3,3,3,2,3,3,3,3,3,5,3,3,3,3,4,3,2,3,3,58,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Hovedstadsområdet",8,8,9,"Female",-12.93416,21,17,19,25,8,12,6,10,7,10,4,3
21740840,7,7,7,3,6,2,7,6,7,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,48,"Nordjylland","Erhvervsfaglig uddannelse","Udenfor bymæssig bebyggelse – landområde",3,10,10,"Male",-2.93416,40,25,30,23,12,8,3,9,7,7,6,4
21740939,5,4,5,2,6,2,4,4,3,2,4,2,5,5,4,4,5,2,3,3,4,5,4,2,3,5,4,2,5,4,59,"Syddanmark","Erhvervsfaglig uddannelse","Bymæssig bebyggelse 50.000-100.000 indbyggere",3,5,7,"Male",-13.93416,27,19,27,15,10,8,6,11,7,7,3,2
21742269,3,7,1,3,3,4,3,1,4,4,3,2,2,3,3,4,3,3,3,3,2,4,2,3,4,3,4,3,3,3,61,"Sjælland","Grund-/folkeskole","Udenfor bymæssig bebyggelse – landområde",5,5,5,"Female",-15.93416,24,15,18,15,6,7,6,6,3,1,5,2
21742549,5,4,6,3,6,3,6,1,5,1,3,4,4,4,3,4,4,4,4,2,4,4,3,2,4,4,4,2,4,4,22,"Hovedstaden","Almengymnasial uddannelse (studentereksamen/HF)","Hovedstadsområdet",NA,NA,NA,"Female",23.06584,25,18,24,NA,9,12,5,12,9,NA,NA,2
21748237,3,6,6,2,3,6,6,4,6,3,4,5,5,5,5,2,4,4,5,5,4,4,5,1,5,3,2,4,4,5,56,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",1,4,4,"Female",-10.93416,38,14,25,9,4,9,3,7,7,6,6,3
21748653,6,6,7,4,6,3,6,2,6,3,3,4,4,4,4,4,4,5,3,3,4,4,3,3,3,4,4,3,4,3,55,"Syddanmark","Grund-/folkeskole","Bymæssig bebyggelse 10.000-49.999 indbyggere",5,6,7,"Female",-9.9341602,25,19,24,18,10,12,5,10,7,9,8,2
21748690,3,4,5,2,5,4,4,3,5,3,3,3,4,3,4,3,3,4,3,3,4,4,3,4,3,4,4,3,4,3,65,"Sjælland","Kort videregående uddannelse under 3 år","Bymæssig bebyggelse under 10.000 indbyggere",5,8,9,"Male",-19.93416,25,19,21,22,6,9,4,9,7,8,4,3
21748749,6,6,4,3,5,2,5,4,3,1,2,2,3,3,2,4,4,3,2,2,4,4,2,4,2,3,4,3,4,2,63,"Nordjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse under 10.000 indbyggere",6,5,7,"Female",-17.93416,17,19,20,18,11,7,7,11,6,4,1,4
21757160,4,5,5,2,6,3,4,2,6,2,3,4,3,2,2,4,3,2,2,3,4,3,3,3,3,3,2,2,4,3,65,"Hovedstaden","Mellemlang videregående uddannelse 3-4 år","Hovedstadsområdet",0,3,5,"Male",-19.93416,21,16,19,8,8,10,3,11,6,8,0,3
21757691,6,5,7,1,7,1,7,2,6,2,4,4,4,5,2,3,5,5,4,4,5,5,3,3,2,4,2,1,5,5,68,"Hovedstaden","Lang videregående uddannelse 5 år eller mere","Hovedstadsområdet",8,8,8,"Female",-22.93416,25,17,28,24,12,12,2,12,9,10,2,4
21758401,3,5,6,2,3,2,6,1,4,5,4,3,3,4,3,2,3,3,1,4,5,3,5,1,4,5,3,3,5,2,57,"Nordjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse under 10.000 indbyggere",0,1,2,"Male",-11.93416,26,14,23,3,8,12,5,5,8,3,5,4
21760747,4,5,5,2,4,4,4,2,5,2,2,4,3,4,2,2,2,2,4,4,4,2,2,2,3,4,3,4,2,5,69,"Nordjylland","Mellemlang videregående uddannelse 3-4 år","Bymæssig bebyggelse under 10.000 indbyggere",7,9,9,"Male",-23.93416,26,14,18,25,7,10,4,9,6,9,3,4
21763912,4,6,5,2,7,4,4,4,5,3,4,3,4,4,3,4,5,4,5,4,4,3,4,3,3,2,3,2,5,4,57,"Midtjylland","Grund-/folkeskole","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",3,4,5,"Male",-11.93416,29,18,22,12,7,8,4,11,5,8,4,3
21767190,2,2,3,5,3,4,5,1,2,1,4,5,2,2,5,3,2,4,5,4,4,1,4,2,4,2,2,5,1,5,59,"Hovedstaden","Grund-/folkeskole","Udenfor bymæssig bebyggelse – landområde",1,1,1,"Female",-13.93416,36,13,13,3,5,9,10,9,10,7,NA,1
21767451,3,4,5,3,4,2,6,1,5,3,4,4,4,3,2,2,3,4,3,4,2,4,4,2,3,5,3,3,4,3,38,"Nordjylland","Erhvervsfaglig uddannelse","Storby (over 100.000 indbyggere) – men ikke hovedstadsområdet",0,0,0,"Male",7.0658398,26,13,23,0,8,11,5,8,9,0,10,1
