"identity","extraverted","critical","dependable","anxious","open","reserved","sympathetic","disorganized","calm","conventional","af1","af2","af3","af4","af5","af6","af7","af8","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","age","inputstate","region","education","urban","ideology","trust_fed","trust_nat","trust_loc","soc_trust","sex","concealing","tolerating","adjusting","trust_index","salience","age_mean","extraversion","agreeableness","conscientiousness","neuroticism","openness"
45369886,1,3,4,3,4,7,5,2,5,2,5,3,3,3,3,1,3,2,5,5,5,3,4,3,4,3,3,3,3,3,30,"Minnesota","South","High school graduate","Town",5,2,4,NA,6,"Male",32,15,20,NA,3,16.58795,1,9,9,5,9
45382884,3,2,7,5,3,2,3,1,4,4,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,4,3,2,2,2,36,"Wisconsin","South","High school graduate","Suburb",8,1,6,5,1,"Male",12,11,15,12,4,10.58795,8,8,13,8,6
45408667,5,3,7,2,6,4,7,1,7,3,5,3,5,5,4,4,4,4,2,1,4,4,4,5,4,4,4,4,5,3,49,"North Carolina","Midwest","2-year","Suburb",6,5,3,3,1,"Male",27,22,29,11,4,-2.41205,8,11,13,2,10
45443748,3,2,7,5,5,5,5,2,5,2,3,4,4,4,2,3,4,4,3,3,4,4,2,3,3,3,1,2,4,4,32,"Nevada","West","Post-grad","Suburb",7,4,6,7,7,"Male",22,15,27,17,3,14.58795,5,10,12,7,10
45444904,4,2,6,2,6,5,4,2,6,2,4,4,4,4,4,2,3,3,3,4,4,3,4,4,4,3,3,2,3,4,67,"Missouri","South","4-year","Suburb",8,1,7,9,6,"Female",29,17,23,17,2,-20.41205,6,9,11,3,11
45474419,1,1,7,1,1,7,5,1,5,1,5,4,5,2,5,4,1,1,5,5,5,2,5,2,5,2,2,2,1,5,59,"Ohio","South","Some college","City",NA,0,5,7,7,"Male",37,18,13,12,2,-12.41205,1,11,13,3,7
45505437,5,5,5,5,5,7,5,6,6,3,3,4,5,3,3,3,2,3,2,3,3,3,2,4,3,3,2,3,1,3,34,"Kansas","South","High school graduate","Suburb",5,6,2,6,7,"Female",22,17,19,14,1,12.58795,5,7,6,6,9
45513143,3,4,6,5,4,6,7,2,5,3,2,3,2,2,3,1,3,3,4,3,3,3,2,2,3,3,2,4,3,4,51,"New York","Northeast","High school graduate","Suburb",8,6,4,7,4,"Female",25,10,20,17,1,-4.4120498,4,10,11,7,8
45537912,7,4,3,2,3,5,7,6,2,2,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,28,"Indiana","South","Some college","Rural area",0,10,NA,10,10,"Female",40,23,35,NA,1,18.58795,9,10,4,7,8
45568092,6,5,5,4,5,4,4,2,5,3,4,4,4,4,2,4,3,4,3,4,4,4,3,4,4,2,4,4,2,4,21,"Massachusetts","Northeast","Some college","Suburb",10,1,3,7,3,"Female",28,20,23,11,4,25.58795,9,6,10,6,9
45652301,3,3,6,3,3,6,6,3,6,3,1,4,5,3,4,5,2,3,2,4,5,3,2,5,2,3,5,2,3,2,63,"Kentucky","Midwest","Some college","Rural area",7,0,0,0,5,"Female",19,25,21,0,2,-16.41205,4,10,10,4,7
45659730,1,4,6,3,6,6,5,3,6,2,5,4,3,5,4,3,2,5,5,5,5,3,4,3,5,5,4,4,4,4,46,"New York","Northeast","High school graduate","Town",5,3,4,5,5,"Male",36,18,28,12,2,0.58794999,2,8,10,4,11
45721177,6,2,6,1,1,3,5,1,7,1,4,4,5,5,2,3,5,5,3,3,5,5,4,5,4,5,5,3,5,4,59,"Virginia","Midwest","Post-grad","Suburb",5,4,7,7,8,"Female",27,23,34,18,4,-12.41205,10,10,12,1,7
45733056,3,6,7,7,5,3,4,1,3,7,5,5,2,3,5,3,3,2,4,3,4,5,5,3,4,3,4,5,1,4,49,"Louisiana","Midwest","Some college","Town",NA,NA,NA,NA,NA,"Male",35,16,22,NA,0,-2.41205,7,5,13,11,5
45740893,3,3,5,3,4,6,6,4,4,4,4,4,3,4,3,3,3,3,4,4,4,3,3,3,3,3,3,4,3,3,40,"Wyoming","West","2-year","Rural area",10,0,4,5,3,"Male",28,16,23,9,4,6.5879502,4,10,8,6,7
45745025,4,1,7,3,5,5,7,1,6,1,3,3,3,4,3,4,3,4,3,3,4,3,5,3,3,3,5,2,2,5,53,"New Mexico","West","2-year","Town",10,0,7,7,5,"Male",27,19,22,14,4,-6.4120498,6,13,13,4,11
45782027,1,1,2,2,3,6,4,3,4,5,3,2,1,3,3,2,1,1,3,2,2,3,3,2,3,5,2,3,2,3,34,"Texas","Midwest","No HS","Rural area",5,0,3,7,5,"Female",23,9,17,10,1,12.58795,2,10,6,5,5
45842688,3,2,7,1,6,6,7,1,7,2,1,5,4,5,1,1,5,1,5,5,5,5,2,5,3,5,4,2,5,1,64,"Texas","Midwest","4-year","City",2,8,3,5,8,"Female",20,19,31,16,3,-17.41205,4,12,13,1,11
45874568,4,3,4,4,4,4,4,3,4,2,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,4,3,1,3,3,34,"Texas","Midwest","High school graduate","Suburb",6,3,7,7,5,"Male",21,16,22,17,3,12.58795,7,8,8,7,9
45920757,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,28,"Illinois","South","4-year","Suburb",5,7,7,7,8,"Male",24,15,21,21,2,18.58795,7,7,7,7,7
45923931,5,6,5,7,5,3,7,1,5,3,3,3,4,4,3,5,2,3,3,2,5,3,3,4,4,2,5,2,3,3,44,"Maryland","Midwest","High school graduate","Suburb",5,7,4,3,6,"Male",23,23,20,14,3,2.58795,9,8,11,9,9
46028868,3,3,5,4,4,5,3,2,5,5,4,3,2,4,4,2,3,3,4,4,3,2,3,3,4,2,2,3,2,3,25,"Maryland","Midwest","4-year","Suburb",1,4,6,8,3,"Male",29,12,19,18,4,21.58795,5,7,10,6,6
46049429,2,2,7,2,4,4,4,1,6,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,5,3,4,4,4,38,"Maine","Northeast","4-year","Town",6,2,5,8,3,"Female",32,18,30,15,2,8.5879498,5,9,13,3,7
46086263,5,2,5,5,7,4,6,5,3,1,5,2,5,3,4,2,3,4,4,2,4,3,2,4,4,4,3,3,3,3,45,"Wisconsin","South","Some college","City",0,6,0,3,7,"Male",27,18,22,9,4,1.58795,8,11,7,9,13
46117724,7,7,7,7,7,7,7,7,7,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,24,"Mississippi","Midwest","High school graduate","City",NA,NA,NA,NA,1,"Male",32,20,28,NA,2,22.58795,7,7,7,7,7
46125020,7,3,7,4,5,1,5,1,4,2,4,4,5,3,4,3,5,3,5,2,5,5,3,3,5,5,3,5,5,4,38,"Illinois","South","High school graduate","Rural area",NA,NA,NA,NA,7,"Male",32,19,30,NA,2,8.5879498,13,9,13,7,10
46143811,4,3,5,3,5,5,5,2,6,4,3,3,2,2,1,1,3,2,3,2,2,2,2,2,2,3,2,2,2,2,67,"Tennessee","Midwest","2-year","City",8,4,7,8,7,"Female",17,9,17,19,3,-20.41205,6,9,10,4,8
46166365,4,2,5,2,6,4,5,1,5,1,3,3,3,3,2,2,4,3,2,3,3,3,3,2,3,3,4,2,3,3,44,"Louisiana","Midwest","Some college","City",5,1,1,1,8,"Female",21,14,22,3,2,2.58795,7,10,11,4,12
46167875,2,5,6,3,4,6,7,2,6,4,4,3,5,2,2,4,5,3,4,4,5,2,4,5,4,2,5,2,3,2,19,"New Jersey","Northeast","Some college","Suburb",2,0,7,5,8,"Female",26,24,20,12,4,27.58795,3,9,11,4,7
46228914,7,1,7,1,7,1,7,1,7,1,2,5,5,5,4,3,5,5,4,4,4,5,3,5,4,5,4,2,5,5,37,"Minnesota","South","4-year","Suburb",5,6,7,8,5,"Male",28,21,35,21,4,9.5879498,13,13,13,1,13
46244444,2,1,1,3,1,5,4,3,2,1,2,2,4,2,1,1,1,1,1,2,1,3,2,3,3,2,3,1,3,3,41,"Texas","Midwest","Some college","Suburb",0,2,4,5,6,"Male",15,12,14,11,0,5.5879502,4,10,5,8,7
46268783,4,4,4,4,6,7,7,4,7,4,3,3,2,2,2,1,3,2,3,2,1,4,2,1,2,3,2,2,3,2,27,"Massachusetts","Northeast","High school graduate","City",NA,3,5,NA,5,"Male",18,7,20,NA,NA,19.58795,4,10,7,4,9
46277905,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,21,"California","West","High school graduate","City",NA,NA,NA,NA,NA,"Male",31,17,25,NA,NA,25.58795,6,7,7,7,7
46280799,4,4,4,4,4,4,4,4,4,4,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,2,2,2,39,"West Virginia","Midwest","High school graduate","City",NA,NA,NA,NA,NA,"Male",12,6,12,NA,NA,7.5879502,7,7,7,7,7
46394544,5,1,7,7,2,7,7,5,7,1,2,3,5,5,5,1,5,5,5,5,4,4,1,5,1,4,2,2,5,5,28,"New Jersey","Northeast","4-year","City",5,NA,NA,NA,NA,"Male",26,17,31,NA,0,18.58795,5,13,9,7,8
46420233,5,4,5,2,4,2,5,1,5,3,2,4,4,4,2,3,3,2,4,3,4,3,3,2,4,3,3,4,3,4,19,"Michigan","South","High school graduate","Suburb",2,4,6,8,8,"Female",26,16,22,18,4,27.58795,10,8,11,4,8
46475882,7,1,6,3,7,2,7,5,6,7,3,3,4,3,3,4,3,2,3,3,3,5,2,3,3,5,3,2,5,3,66,"Wisconsin","South","4-year","Suburb",1,2,0,0,10,"Male",22,17,26,2,4,-19.41205,12,13,8,4,7
46482521,4,4,5,5,6,7,6,4,4,5,1,4,3,2,1,3,4,2,3,2,3,3,3,3,3,3,3,2,3,3,39,"New Jersey","Northeast","High school graduate","Suburb",NA,0,0,0,5,"Female",18,15,21,0,1,7.5879502,4,9,8,8,8
46671026,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,31,"California","West","High school graduate","City",NA,NA,NA,NA,NA,"Male",8,5,7,NA,NA,15.58795,7,7,7,7,7
46708881,5,3,4,3,4,4,5,3,4,3,3,3,3,4,4,3,3,3,3,2,3,3,3,3,3,2,3,2,3,3,55,"Tennessee","Midwest","High school graduate","Suburb",9,3,4,4,4,"Female",23,15,21,11,2,-8.4120502,8,9,8,6,8
46709159,3,4,7,4,7,4,4,1,4,1,5,5,5,3,3,2,2,5,3,1,5,2,1,5,5,4,5,5,3,5,44,"Pennsylvania","Northeast","High school graduate","City",NA,0,3,8,3,"Male",28,22,24,11,1,2.58795,6,7,13,7,13
46735917,3,4,5,2,5,4,5,2,3,1,3,3,3,2,4,3,3,3,3,3,4,3,3,3,3,4,1,1,3,4,64,"Iowa","South","Some college","Rural area",5,1,5,9,5,"Female",24,14,21,15,2,-17.41205,6,8,10,6,11
46747878,7,6,5,6,7,6,5,6,5,6,3,5,4,4,4,3,4,3,4,3,5,3,4,3,3,4,4,4,3,4,31,"California","West","High school graduate","City",5,10,6,8,5,"Female",29,19,26,24,3,15.58795,8,6,6,8,8
46754860,5,4,5,4,5,4,5,4,5,4,2,3,3,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,2,31,"Virginia","Midwest","2-year","Rural area",0,NA,NA,NA,5,"Male",20,14,20,NA,2,15.58795,8,8,8,6,8
46755921,1,2,4,7,6,7,7,4,1,2,1,1,1,1,5,1,1,1,5,1,5,1,5,1,4,2,2,5,1,4,20,"Missouri","South","Some college","Suburb",5,0,0,0,0,"Male",30,10,8,0,0,26.58795,1,12,7,13,11
46757015,1,1,4,3,7,7,7,6,6,1,2,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,3,3,5,5,30,"North Carolina","Midwest","High school graduate","City",5,0,0,0,5,"Male",35,22,35,0,1,16.58795,1,13,5,4,13
46764257,6,5,4,6,4,1,6,2,4,1,3,4,4,3,4,4,4,4,4,2,5,2,2,3,2,3,5,3,2,3,55,"Florida","Midwest","High school graduate","Rural area",5,0,2,7,2,"Male",23,21,22,9,2,-8.4120502,12,8,9,9,10
46771254,4,4,4,4,6,3,6,5,5,2,2,3,2,5,4,2,3,3,3,4,3,3,1,3,4,4,3,4,3,3,35,"Alabama","Midwest","Some college","Other",NA,3,3,3,4,"Male",25,13,24,9,NA,11.58795,8,9,6,6,11
46784820,4,2,6,5,2,2,6,1,4,5,3,3,3,4,3,4,2,2,3,2,3,3,3,3,2,1,3,4,3,2,71,"Missouri","South","High school graduate","Other",5,0,5,6,3,"Male",22,16,18,11,2,-24.41205,9,11,12,8,4
46808271,5,6,7,1,4,3,6,1,7,1,5,2,3,4,2,2,5,3,3,4,2,4,2,5,4,4,3,1,3,5,38,"Florida","Midwest","4-year","Suburb",7,0,6,5,2,"Female",26,15,25,11,3,8.5879498,9,7,13,1,10
46809119,6,5,6,5,5,6,5,6,6,5,4,4,4,4,3,2,3,4,4,4,3,3,2,4,4,3,4,4,4,4,34,"Rhode Island","Northeast","2-year","Suburb",8,8,8,8,7,"Female",29,17,25,24,3,12.58795,7,7,7,6,7
46809766,7,1,7,3,7,6,6,5,5,5,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,2,4,4,35,"Kansas","South","Some college","City",2,8,8,8,4,"Male",29,20,27,24,3,11.58795,8,12,9,5,9
46810080,7,1,6,5,5,1,5,1,5,1,1,5,2,5,1,5,5,4,1,1,5,4,1,5,1,5,5,1,1,1,49,"California","West","2-year","Town",0,NA,NA,NA,0,"Male",8,22,29,NA,1,-2.41205,13,11,12,7,11
46812151,5,4,4,3,4,4,5,4,4,5,3,3,4,3,3,3,4,2,2,3,4,3,4,3,3,3,3,4,4,3,36,"California","West","4-year","Suburb",5,5,5,5,5,"Female",25,17,22,15,1,10.58795,8,8,7,6,6
46814290,3,3,3,3,3,3,3,3,3,3,3,3,5,2,2,4,3,3,2,2,4,4,2,3,3,3,5,2,4,3,43,"Texas","Midwest","Some college","Suburb",NA,5,0,1,3,"Male",19,21,22,6,2,3.58795,7,7,7,7,7
46815440,3,2,6,4,5,7,7,5,4,1,4,4,4,4,5,1,2,4,5,1,4,4,2,3,4,4,4,4,3,4,22,"Illinois","South","2-year","City",NA,0,0,0,2,"Male",29,16,25,0,2,24.58795,3,12,8,7,11
46816103,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,36,"New York","Northeast","2-year","Rural area",NA,6,6,6,10,"Male",24,15,21,18,NA,10.58795,7,7,7,7,7
46816448,4,1,6,7,6,6,7,2,1,6,5,5,1,1,5,3,1,1,5,5,2,4,5,2,5,3,2,5,3,5,50,"Oregon","West","Some college","City",0,2,2,2,1,"Female",40,10,18,6,3,-3.41205,5,13,11,13,7
46816482,6,3,5,4,5,2,3,2,4,4,3,3,3,2,3,3,4,4,4,3,4,3,4,4,4,3,5,3,4,3,39,"New Jersey","Northeast","2-year","Suburb",1,4,5,7,2,"Female",27,19,23,16,3,7.5879502,11,7,10,7,8
46816993,5,3,6,2,7,5,6,1,2,2,4,4,2,4,4,2,4,3,4,4,2,4,4,2,4,5,1,4,3,4,55,"Texas","Midwest","Some college","Rural area",5,7,5,3,6,"Female",32,9,27,15,2,-8.4120502,7,10,12,7,12
46831214,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,29,"New York","Northeast","High school graduate","City",NA,NA,NA,NA,NA,"Male",24,15,21,NA,NA,17.58795,7,7,7,7,7
46841721,2,5,3,7,3,7,6,3,6,3,4,5,4,5,3,5,5,5,5,5,5,5,4,5,4,5,4,5,2,4,31,"New York","Northeast","2-year","Rural area",4,7,6,9,6,"Male",34,23,32,22,2,15.58795,2,8,7,8,7
46850732,4,5,4,3,2,2,1,2,1,2,3,3,3,4,4,4,5,5,3,2,4,3,4,2,2,4,1,4,3,5,49,"North Carolina","Midwest","2-year","Suburb",0,0,0,0,5,"Male",27,14,27,0,3,-2.41205,9,3,9,9,7
46870901,4,1,7,1,4,7,7,4,7,7,4,2,1,1,2,2,3,4,2,2,3,3,3,3,4,4,3,4,4,3,36,"North Carolina","Midwest","Some college","Suburb",8,1,1,2,2,"Female",24,12,21,4,4,10.58795,4,13,10,1,4
46874442,4,2,1,4,5,5,6,1,3,4,1,4,2,1,4,1,4,5,2,2,1,1,2,5,2,4,3,3,4,3,19,"Arkansas","Midwest","No HS","Town",NA,NA,NA,NA,NA,"Male",19,12,23,NA,0,27.58795,6,11,7,8,8
46874453,1,2,3,4,5,6,7,1,2,3,2,2,3,5,2,1,3,1,5,4,4,2,1,4,3,5,1,4,3,2,20,"Ohio","South","Some college","City",3,8,4,1,2,"Male",23,13,21,13,3,26.58795,2,12,9,9,9
46877253,3,1,6,2,6,7,7,1,6,2,5,5,4,5,3,4,4,3,2,2,4,4,3,5,3,4,5,2,4,3,56,"Florida","Midwest","High school graduate","City",5,0,2,4,9,"Male",23,22,29,6,2,-9.4120502,3,13,12,3,11
46881956,3,4,6,2,3,5,6,2,5,4,2,3,4,3,1,3,3,4,1,1,5,3,3,3,1,5,5,1,3,2,65,"Louisiana","Midwest","Some college","Rural area",5,4,4,8,6,"Female",12,20,24,16,2,-18.41205,5,9,11,4,6
46893313,4,4,7,5,7,7,7,2,5,3,4,4,5,4,3,2,2,3,4,4,4,2,4,5,4,3,5,3,3,5,27,"California","West","Post-grad","Town",0,4,4,7,8,"Male",31,21,21,15,3,19.58795,4,10,12,7,11
46905485,6,2,7,6,3,3,7,1,3,5,3,1,2,2,1,2,2,3,1,1,3,2,1,4,2,2,3,1,1,2,55,"New York","Northeast","High school graduate","Rural area",NA,0,5,8,5,"Male",12,14,13,13,2,-8.4120502,10,12,13,10,5
46907974,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,26,"Alabama","Midwest","2-year","Rural area",5,7,7,7,5,"Male",24,15,21,21,2,20.58795,7,7,7,7,7
46920751,4,5,5,2,6,6,6,3,6,4,5,4,4,3,4,4,3,3,4,2,3,4,4,5,4,4,5,2,4,3,38,"Indiana","South","Some college","Suburb",5,0,5,6,5,"Female",28,21,25,11,2,8.5879498,5,8,9,3,9
46921172,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,2,2,3,3,3,2,2,3,3,3,3,2,3,2,3,24,"New York","Northeast","High school graduate","Suburb",NA,NA,NA,NA,NA,"Male",24,12,18,NA,2,22.58795,7,7,7,7,7
46922146,3,2,6,3,4,6,6,2,6,3,3,3,3,3,3,2,4,4,3,3,3,4,2,3,2,4,4,3,3,2,35,"Florida","Midwest","2-year","Rural area",5,1,3,5,4,"Female",21,15,25,9,2,11.58795,4,11,11,4,8
46923354,5,2,4,3,3,3,6,2,5,1,3,4,4,5,2,4,3,3,1,3,4,4,3,5,1,5,3,1,3,2,38,"California","West","High school graduate","City",10,0,0,0,0,"Male",16,20,27,0,4,8.5879498,9,11,9,5,9
46923537,7,6,7,1,7,5,7,4,7,1,4,5,5,5,3,5,5,4,4,4,5,5,4,5,5,4,5,4,5,4,37,"California","West","4-year","City",1,1,1,1,7,"Female",32,25,33,3,4,9.5879498,9,8,10,1,13
46924127,6,3,3,6,5,6,7,1,4,4,1,2,3,1,1,2,2,2,1,2,2,3,1,4,1,4,3,1,3,2,25,"Nebraska","South","2-year","City",8,2,4,3,6,"Male",10,14,17,9,1,21.58795,7,11,9,9,8
46965292,2,2,6,2,4,5,5,2,6,2,3,4,3,3,3,2,4,3,4,3,2,4,3,4,4,3,2,4,4,4,40,"Ohio","South","Some college","Town",5,4,6,7,6,"Male",28,13,25,17,2,6.5879502,4,10,11,3,9
46967061,4,4,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,44,"Pennsylvania","Northeast","Some college","Suburb",NA,6,6,6,5,"Female",24,15,21,18,1,2.58795,6,8,7,7,7
46974750,4,1,5,1,6,6,7,2,4,2,5,3,3,2,4,1,2,2,4,2,4,2,3,1,4,2,3,2,2,2,63,"Virginia","Midwest","Post-grad","Suburb",2,1,1,1,7,"Male",26,12,15,3,2,-16.41205,5,13,10,4,11
46988784,5,7,7,7,7,1,7,5,1,7,5,1,5,1,5,5,1,1,1,5,3,1,5,5,5,1,5,5,1,1,42,"New Jersey","Northeast","High school graduate","Suburb",5,0,0,5,0,"Male",32,23,7,5,2,4.5879502,11,7,9,13,7
47011252,5,6,7,5,6,2,6,2,4,3,4,3,4,4,1,4,1,1,4,2,5,4,4,4,4,2,4,4,2,4,58,"Florida","Midwest","4-year","Suburb",5,5,5,5,5,"Male",27,21,17,15,3,-11.41205,10,7,12,8,10
47013221,4,1,6,4,5,7,6,1,6,4,5,4,4,4,5,3,4,3,5,5,4,3,5,3,4,5,4,4,3,5,53,"Texas","Midwest","High school graduate","Rural area",5,2,3,3,5,"Male",38,18,26,8,3,-6.4120498,4,12,12,5,8
47014427,4,1,4,1,7,5,5,1,4,1,3,3,3,3,3,3,4,3,4,4,3,4,3,4,3,4,3,3,3,3,57,"California","West","2-year","City",5,NA,NA,NA,5,"Male",26,16,24,NA,2,-10.41205,6,11,10,4,13
47022858,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,31,"Texas","Midwest","4-year","City",NA,5,5,5,5,"Female",24,15,21,15,NA,15.58795,7,7,7,7,7
47023828,5,1,6,2,7,3,6,2,7,3,1,5,5,5,3,5,5,4,2,2,5,5,3,3,3,5,3,3,5,5,42,"Minnesota","South","Post-grad","City",1,6,7,8,7,"Female",22,21,34,21,4,4.5879502,9,12,11,2,11
47028525,5,5,6,4,7,6,2,3,5,3,5,2,2,3,5,1,3,2,4,5,3,2,5,2,5,2,1,3,2,5,32,"California","West","4-year","Suburb",6,3,0,4,3,"Female",37,9,16,7,4,14.58795,6,4,10,6,11
47037140,7,1,7,2,7,5,7,1,7,1,4,5,4,4,4,1,4,5,4,4,2,3,4,4,1,4,4,1,3,4,54,"New Jersey","Northeast","4-year","City",3,5,4,5,5,"Female",26,15,28,14,2,-7.4120498,9,13,13,2,13
47052224,5,2,6,2,7,4,6,1,4,2,2,2,3,5,2,4,4,4,3,1,4,4,1,3,2,2,4,4,4,4,44,"Indiana","South","Some college","City",NA,2,2,2,5,"Male",19,18,25,6,3,2.58795,8,11,12,5,12
47073562,4,3,6,4,5,5,7,2,5,4,2,2,4,3,2,2,2,2,2,2,5,2,2,2,2,2,3,1,2,2,52,"Texas","Midwest","2-year","Suburb",8,1,7,3,3,"Male",15,16,15,11,3,-5.4120498,6,11,11,6,8
47096126,4,4,4,6,1,3,1,7,1,7,4,3,3,3,4,3,3,3,4,4,3,4,3,4,2,3,3,3,3,3,41,"Illinois","South","Some college","City",0,7,7,7,5,"Female",27,16,22,21,4,5.5879502,8,4,4,12,1
47113826,7,4,7,5,7,6,7,2,5,2,3,4,4,3,3,3,3,3,3,4,4,3,3,4,3,4,4,3,3,4,37,"Massachusetts","Northeast","High school graduate","City",NA,NA,NA,NA,NA,"Female",26,19,23,NA,NA,9.5879498,8,10,12,7,12
47124820,3,4,7,6,5,5,7,3,4,4,3,2,2,2,2,4,2,1,2,1,5,3,3,2,3,2,5,1,2,5,44,"Florida","Midwest","2-year","Suburb",1,1,2,6,0,"Male",20,18,14,9,3,2.58795,5,10,11,9,8
47150381,1,1,1,1,1,1,1,1,1,1,3,5,3,3,3,4,3,5,5,3,3,3,3,3,5,3,5,3,3,5,19,"New Jersey","Northeast","High school graduate","Town",NA,NA,NA,NA,NA,"Male",30,18,25,NA,NA,27.58795,7,7,7,7,7
47155525,1,1,5,1,3,5,6,2,6,2,3,4,4,3,3,4,3,3,3,2,4,3,2,4,1,4,4,1,3,3,56,"Missouri","South","4-year","Rural area",4,0,5,7,4,"Male",18,20,23,12,3,-9.4120502,3,12,10,2,8
47156285,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,40,"New York","Northeast","Some college","City",10,5,4,3,7,"Male",24,15,21,12,3,6.5879502,7,7,7,7,7
47157866,7,7,7,7,7,7,7,7,7,7,5,5,1,5,1,1,4,1,1,1,1,1,5,1,1,1,1,1,4,5,24,"New York","Northeast","Some college","Town",10,0,0,0,0,"Female",20,5,21,0,4,22.58795,7,7,7,7,7
47160135,7,1,7,1,7,4,7,1,7,2,4,5,3,5,1,1,5,5,4,4,1,5,4,2,4,5,3,1,5,3,62,"Delaware","Midwest","4-year","Rural area",NA,1,5,7,6,"Male",25,10,35,13,2,-15.41205,10,13,13,1,12
47163960,6,2,5,5,6,1,6,5,5,1,2,2,3,3,2,3,3,3,2,2,4,3,2,3,2,3,3,1,3,2,29,"Wisconsin","South","2-year","City",NA,4,7,8,7,"Male",15,16,20,19,1,17.58795,12,11,7,7,12
47202642,6,5,7,7,6,7,7,7,7,7,4,2,2,4,2,3,1,1,5,2,2,1,1,2,3,4,5,3,1,4,50,"Illinois","South","Some college","City",5,0,0,0,6,"Female",24,14,14,0,4,-3.41205,6,9,7,7,6
47203669,5,5,6,2,5,2,5,1,4,4,4,4,3,2,2,2,3,2,4,4,3,2,2,3,3,2,2,1,2,4,62,"California","West","4-year","Suburb",3,2,8,3,7,"Male",24,13,17,13,3,-15.41205,10,7,12,5,8
47204414,7,7,7,7,7,7,7,7,7,7,3,2,4,3,4,2,2,3,3,4,3,2,2,4,4,5,3,3,2,4,41,"Georgia","Midwest","High school graduate","Town",10,8,8,9,NA,"Male",27,16,19,25,NA,5.5879502,7,7,7,7,7
47204977,1,1,6,4,4,6,6,2,6,4,2,3,4,4,3,3,4,4,2,2,4,4,2,4,2,3,4,2,3,2,59,"Tennessee","Midwest","Some college","Suburb",5,2,2,6,6,"Male",17,19,25,10,2,-12.41205,2,12,11,5,7
47225126,5,3,6,1,7,4,6,2,6,2,5,4,4,3,5,1,4,3,5,4,4,3,1,4,5,3,4,5,3,5,49,"California","West","Some college","City",2,NA,NA,NA,0,"Female",35,17,23,NA,4,-2.41205,8,10,11,2,12
47241556,6,2,5,2,5,3,5,3,6,4,4,4,3,4,5,3,3,4,4,3,5,5,2,4,4,4,3,4,4,4,36,"Florida","Midwest","4-year","Suburb",6,5,5,5,6,"Male",30,18,28,15,3,10.58795,10,10,9,3,8
47248189,4,2,6,1,4,5,5,2,6,1,5,5,5,5,5,3,4,3,5,5,4,4,5,4,5,4,4,4,4,5,41,"California","West","2-year","Rural area",6,0,0,4,7,"Female",39,20,29,4,1,5.5879502,6,10,11,2,10
47248435,4,4,4,4,4,4,4,4,4,4,5,2,1,5,5,3,1,1,5,3,5,2,3,1,3,5,5,5,1,5,29,"Georgia","Midwest","Some college","City",NA,0,5,NA,0,"Male",34,15,17,NA,0,17.58795,7,7,7,7,7
47278506,7,7,7,6,7,7,7,7,7,7,4,4,5,4,4,4,4,5,4,5,5,4,5,4,4,5,4,4,4,5,47,"California","West","2-year","Suburb",10,NA,NA,NA,5,"Male",35,22,30,NA,2,-0.41205001,7,7,7,6,7
47293993,4,2,6,2,4,6,6,2,5,3,3,4,3,3,3,3,4,4,4,3,3,4,3,4,3,3,4,3,4,3,20,"Maryland","Midwest","High school graduate","Suburb",NA,NA,NA,NA,2,"Male",25,17,26,NA,2,26.58795,5,11,11,4,8
47380967,4,4,5,7,4,4,5,5,2,6,3,2,2,3,2,2,1,1,1,1,3,1,3,1,1,2,2,3,1,1,53,"Colorado","West","High school graduate","City",0,3,5,6,5,"Female",15,10,11,14,3,-6.4120498,7,8,7,12,5
